X-TCMD,X-FRTCM,X-FREQ
0,0,1
0,-0.013732491,1
0,-0.013732491,1
0,-0.013732491,1
0,-0.013732491,1
0,-0.013732491,1
0,-0.013732491,1
0,-0.013732491,1
0,-0.027464982,1
0,-0.027464982,1
0,-0.027464982,1
0,-0.027464982,1
0.013732491,-0.041197475,1
0.013732491,-0.041197475,1
0.013732491,-0.041197475,1
0.013732491,-0.041197475,1
0.013732491,-0.041197475,1
0.013732491,-0.041197475,1
0.013732491,-0.041197475,1
0,-0.041197475,1
-0.013732491,-0.054929964,1
-0.013732491,-0.054929964,1
-0.013732491,-0.054929964,1
-0.013732491,-0.054929964,1
-0.013732491,-0.054929964,1
-0.013732491,-0.054929964,1
-0.013732491,-0.054929964,1
-0.013732491,-0.054929964,1
-0.013732491,-0.068662457,1
-0.013732491,-0.068662457,1
-0.013732491,-0.068662457,1
-0.013732491,-0.068662457,1
-0.013732491,-0.08239495,1
-0.013732491,-0.08239495,1
-0.013732491,-0.08239495,1
-0.013732491,-0.08239495,1
-0.013732491,-0.08239495,1
0,-0.08239495,1
0,-0.08239495,1
0,-0.08239495,1
0,-0.096127436,1
0,-0.096127436,1
0,-0.096127436,1
0,-0.096127436,1
0.013732491,-0.096127436,1
0.013732491,-0.096127436,1
0.013732491,-0.096127436,1
0.013732491,-0.109859928,1
0.013732491,-0.109859928,1
0.013732491,-0.109859928,1
0,-0.109859928,1
0,-0.123592421,1
-0.013732491,-0.123592421,1
-0.013732491,-0.123592421,1
-0.013732491,-0.123592421,1
-0.013732491,-0.123592421,1
-0.013732491,-0.123592421,1
-0.013732491,-0.123592421,1
-0.013732491,-0.123592421,1
-0.013732491,-0.137324914,1
-0.013732491,-0.137324914,1
-0.013732491,-0.137324914,1
-0.013732491,-0.137324914,1
-0.013732491,-0.151057407,1
-0.013732491,-0.151057407,1
-0.013732491,-0.151057407,1
-0.013732491,-0.151057407,1
-0.013732491,-0.151057407,1
0,-0.151057407,1
0,-0.151057407,1
0,-0.151057407,1
0,-0.1647899,1
0,-0.1647899,1
0,-0.1647899,1
0,-0.1647899,1
0,-0.1647899,1
0,-0.1647899,1
0,-0.1647899,1
0,-0.1647899,1
0,-0.178522378,1
0,-0.178522378,1
0,-0.178522378,1
0,-0.178522378,1
0,-0.192254871,1
0,-0.192254871,1
0,-0.192254871,1
0,-0.192254871,1
0,-0.192254871,1
0,-0.192254871,1
0,-0.192254871,1
-0.013732491,-0.205987364,1
-0.013732491,-0.205987364,1
-0.027464982,-0.205987364,1
-0.027464982,-0.205987364,1
-0.027464982,-0.205987364,1
-0.027464982,-0.205987364,1
-0.027464982,-0.205987364,1
-0.027464982,-0.205987364,1
-0.027464982,-0.219719857,1
-0.027464982,-0.219719857,1
-0.027464982,-0.219719857,1
-0.027464982,-0.219719857,1
-0.013732491,-0.23345235,1
-0.013732491,-0.23345235,1
0,-0.23345235,1
0,-0.23345235,1
0,-0.23345235,1
0,-0.23345235,1
0,-0.23345235,1
0,-0.23345235,1
0,-0.247184843,1
0,-0.247184843,1
0,-0.247184843,1
0,-0.247184843,1
